DEBUG:root: tick:     3, AC:     3999, AR:        4, DR:        0, PC:      0x9, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        0,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2892, AC:     4000, AR:        4, DR:        0, PC:     0x38, rax:  5702884, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2893, AC:  5702884, AR:        4, DR:  5702884, PC:     0x39, rax:  5702884, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2893, AC:  5702884, AR:        4, DR:  5702884, PC:     0x3a, rax:  5702884, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2894, AC:  5702884, AR:        4, DR:  5702884, PC:     0x3a, rax:  5702884, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2897, AC:     3999, AR:        4, DR:  5702884, PC:     0x3b, rax:  5702884, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2898, AC:  2178309, AR:        0, DR:  2178309, PC:     0x3c, rax:  2178309, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2900, AC:        0, AR:        0, DR:       31, PC:     0x3d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Unlock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2901, AC:       -1, AR:        0, DR:        1, PC:     0x3e, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Unlock, buffer:        0, p : False, z: False
DEBUG:root: tick:  2902, AC:       -1, AR:        0, DR:        1, PC:     0x3f, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  1346269,  interrupt: IOState.Unlock, buffer:        0, p : False, z: False
DEBUG:root: tick:  2903, AC:  2178309, AR:        8, DR:  2178309, PC:     0x40, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root:Out: 2178309
DEBUG:root: tick:  2904, AC:  2178309, AR:        8, DR:  2178309, PC:     0x41, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2905, AC:  2178309, AR:        8, DR:       75, PC:     0x4b, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2908, AC:     4000, AR:        4, DR:        0, PC:     0x4c, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2908, AC:     4000, AR:        4, DR:        0, PC:     0x4d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2909, AC:     4000, AR:        4, DR:        0, PC:     0x4d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2910, AC:     4000, AR:        4, DR:        8, PC:      0x8, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2913, AC:     3999, AR:        4, DR:        0, PC:      0x9, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2914, AC:  4000000, AR:        0, DR:  4000000, PC:      0xa, rax:  4000000, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2915, AC:  2178309, AR:        2, DR:  2178309, PC:      0xb, rax:  4000000, rcx:        0, rdx:  2178309, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2916, AC:  1821691, AR:  4000000, DR:  2178309, PC:      0xc, rax:  4000000, rcx:        0, rdx:  2178309, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2917, AC:  1821691, AR:  4000000, DR:       15, PC:      0xf, rax:  4000000, rcx:        0, rdx:  2178309, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2918, AC:        1, AR:        0, DR:        1, PC:     0x10, rax:        1, rcx:        0, rdx:  2178309, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2921, AC:     4000, AR:        4, DR:        0, PC:     0x11, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2922, AC:        1, AR:        1, DR:        0, PC:     0x12, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2923, AC:        1, AR:        1, DR:        0, PC:     0x13, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2926, AC:     3999, AR:        4, DR:        0, PC:     0x14, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2927, AC:  2178309, AR:        2, DR:  2178309, PC:     0x15, rax:        1, rcx:        0, rdx:  2178309, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2928, AC:  2178309, AR:        3, DR:  2178309, PC:     0x16, rax:        1, rcx:        0, rdx:  2178309, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2931, AC:     4000, AR:        4, DR:        0, PC:     0x17, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2934, AC:     3999, AR:        4, DR:        0, PC:     0x18, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2935, AC:  1346269, AR:        0, DR:  1346269, PC:     0x19, rax:  1346269, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2936, AC:  2178309, AR:        2, DR:  2178309, PC:     0x1a, rax:  1346269, rcx:        0, rdx:  2178309, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2938, AC:  3524578, AR:        2, DR:  2178309, PC:     0x1b, rax:  3524578, rcx:        0, rdx:  3524578, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2941, AC:     4000, AR:        4, DR:        0, PC:     0x1c, rax:  3524578, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2942, AC:  3524578, AR:        2, DR:  3524578, PC:     0x1d, rax:  3524578, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2945, AC:     3999, AR:        4, DR:        0, PC:     0x1e, rax:  3524578, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2946, AC:  2178309, AR:        2, DR:  2178309, PC:     0x1f, rax:  3524578, rcx:        0, rdx:  2178309, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2947, AC:  2178309, AR:        1, DR:  2178309, PC:     0x20, rax:  3524578, rcx:        0, rdx:  2178309, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2950, AC:     4000, AR:        4, DR:        0, PC:     0x21, rax:  3524578, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2953, AC:     3999, AR:        4, DR:        0, PC:     0x22, rax:  3524578, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2954, AC:        0, AR:        0, DR:        0, PC:     0x23, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2957, AC:     3998, AR:        4, DR:        0, PC:     0x24, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2960, AC:     3997, AR:        4, DR:        0, PC:     0x25, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2961, AC:  3524578, AR:        0, DR:  3524578, PC:     0x26, rax:  3524578, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2962, AC:        2, AR:        2, DR:        2, PC:     0x27, rax:  3524578, rcx:        0, rdx:        2, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2964, AC:        0, AR:        2, DR:        2, PC:     0x28, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2967, AC:     3998, AR:        4, DR:        0, PC:     0x29, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2968, AC:        0, AR:        0, DR:        0, PC:     0x2a, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2971, AC:     3999, AR:        4, DR:        0, PC:     0x2b, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2972, AC:        0, AR:        0, DR:        0, PC:     0x2c, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2973, AC:        0, AR:        0, DR:       47, PC:     0x2f, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2974, AC:        1, AR:        0, DR:        1, PC:     0x30, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2977, AC:     4000, AR:        4, DR:        0, PC:     0x31, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2978, AC:        1, AR:        1, DR:        0, PC:     0x32, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2979, AC:        1, AR:        1, DR:        0, PC:     0x33, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2982, AC:     3999, AR:        4, DR:        0, PC:     0x34, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2983, AC:  3524578, AR:        0, DR:  3524578, PC:     0x35, rax:  3524578, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2984, AC:  5702884, AR:        2, DR:  5702884, PC:     0x36, rax:  3524578, rcx:        0, rdx:  5702884, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2986, AC:  9227462, AR:        2, DR:  5702884, PC:     0x37, rax:  9227462, rcx:        0, rdx:  9227462, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2989, AC:     4000, AR:        4, DR:        0, PC:     0x38, rax:  9227462, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2990, AC:  9227462, AR:        4, DR:  9227462, PC:     0x39, rax:  9227462, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:  2178309,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
